emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
276349,s0002,9/15/1952,Susanna,Vigier,M,5/30/1994
433454,e0003,9/6/1959,Ghassan,Kushner,F,5/20/1988
83989,e0003,5/2/1955,Masaki,Kalorkoti,M,7/12/1988
70923,s0001,9/15/1955,Shunichi,Broder,F,3/7/1995
289719,e0003,11/23/1958,Huai,Borstler,F,5/18/1994
433303,e0003,1/8/1959,Conrado,Rettelbach,F,3/20/1986
65537,e0003,11/13/1959,Thodoros,Luders,M,11/9/1986
38716,e0002,6/16/1954,Toshimo,Perin,M,7/8/1987
296822,e0003,11/3/1959,Zongyan,Lalonde,F,7/4/1985
288345,s0002,1/23/1955,Tuval,Lamparter,M,11/6/1986
282848,e0003,2/28/1964,Bowen,Luan,M,5/23/1988
296545,s0002,2/25/1957,Sumali,Bernardeschi,M,5/19/1989
104047,e0002,10/22/1954,Girolamo,Zweizig,F,1/29/1988
278793,s0002,3/13/1961,Bangqing,Yurov,M,10/14/1990
229127,e0003,6/18/1958,Demin,Daescu,M,9/19/1986
415650,e0003,8/14/1952,Jessie,Peternell,F,7/15/1989
25008,e0003,7/7/1959,Kendra,Turnbull,M,2/12/1993
242684,s0001,8/18/1956,Moto,Luders,F,12/3/1988
201589,e0003,8/2/1961,Ramzi,Olano,M,11/8/1989
474828,e0003,4/23/1957,Mohammad,Jording,M,4/11/1985
449472,e0003,1/12/1964,Eran,Erdmenger,M,6/27/1988
461356,e0003,3/17/1964,Ulises,Furudate,F,8/22/1993
462918,e0003,9/7/1954,Satosi,Iivonen,M,9/15/1989
267441,e0003,9/3/1962,Willard,Himler,M,9/27/1987
263494,e0003,10/19/1952,Arco,Ghemri,F,6/15/1992
70119,s0001,7/2/1957,Oscal,Schwartzburd,M,7/13/1987
224360,e0003,1/10/1963,Ziva,Fiutem,M,1/28/1986
62141,s0001,2/9/1956,Yagil,Apsitis,M,9/18/1986
207650,e0003,10/9/1954,Dhritiman,Peron,M,1/11/1993
272514,e0002,3/1/1955,Douadi,Talmon,F,12/1/1995
401793,e0003,8/13/1964,Mihalis,Gulla,M,2/18/1994
226532,e0003,9/21/1960,Kazuhito,Egerstedt,F,5/22/1993
241729,s0002,6/3/1959,Naftaly,Ullian,F,5/16/1995
429315,s0001,2/16/1955,Khatoun,Wixon,F,7/6/1988
264877,s0001,1/12/1963,Khaled,Gini,F,5/3/1991
464116,s0002,10/31/1960,Jungsoon,Swan,M,4/1/1994
80627,s0001,5/17/1959,Jinpo,Hofstetter,M,1/11/1992
248844,s0001,3/30/1958,Remmert,Leppanen,M,9/22/1989
93506,e0003,9/11/1961,Angus,Ventosa,M,7/20/1985
252421,s0001,7/30/1964,Dipayan,Arlazarov,M,4/30/1988
287527,e0003,4/18/1953,Girolamo,Junot,F,3/18/1992
293790,e0003,5/25/1955,Premsyl,Perez,F,6/8/1987
454129,e0004,4/17/1960,Mori,Gyorkos,F,3/18/1992
275270,e0004,10/16/1952,Mountaz,Hettesheimer,F,4/8/1992
47908,e0003,2/1/1956,Khalil,Bolsens,M,8/4/1986
69820,s0001,11/28/1964,Arch,Cullers,M,1/20/1992
238072,e0003,3/13/1952,Oksana,Karnin,F,3/6/1985
28772,e0004,7/10/1958,Mitsuyuki,Penz,M,9/9/1989
243682,s0001,5/6/1961,Matt,Rajcani,M,2/4/1989
61249,e0003,9/3/1959,Renny,Gruenwald,M,4/7/1985
229437,e0003,2/11/1960,Vasiliy,Hinsberger,M,11/19/1991
73273,e0003,2/15/1958,Shuzo,Ullian,M,7/27/1987
433791,s0001,4/17/1964,Mariangiola,Krogh,F,7/8/1989
36672,e0003,9/16/1952,Niclas,Murtha,M,3/24/1993
97926,e0004,10/4/1960,Krisda,Thibadeau,F,3/8/1986
59116,s0001,7/25/1958,Jackson,Stafford,F,2/22/1991
42361,e0003,6/26/1953,Randi,Walstra,M,8/15/1989
39970,s0001,8/3/1954,Sachar,Sgarro,M,9/11/1987
434971,s0002,2/15/1960,Shugo,Hertweck,M,4/22/1988
278550,e0003,1/5/1958,Hsiangchu,Bardell,M,3/15/1990
449471,s0001,6/29/1957,Moti,Yurek,F,12/4/1996
444545,e0003,3/30/1962,Xiaobin,Bratsberg,M,9/24/1991
202641,e0002,8/24/1953,Mountaz,Argence,M,5/19/1987
52096,s0001,11/25/1964,Tomokazu,Yetim,M,7/6/1986
234193,e0002,4/3/1954,Georgy,Bouloucos,M,10/16/1986
75777,s0001,12/15/1957,Gina,Marzano,M,11/22/1988
109372,e0004,7/5/1960,Demos,Besancenot,M,3/26/1993
44760,s0001,3/23/1952,Takahiro,Karner,M,10/23/1989
427563,s0001,4/11/1960,Pragnesh,Nittel,M,12/14/1991
461781,s0001,6/13/1953,Arfst,Denos,M,11/8/1994
83523,s0001,4/23/1958,Shuho,Litecky,F,1/22/1990
229627,s0001,11/1/1953,Samphel,Uehara,F,9/29/1986
410701,s0002,9/20/1964,Munehiro,Bain,F,2/6/1989
413799,e0003,2/24/1959,Kasturi,Schwabacher,F,3/13/1988
451090,s0001,5/9/1953,Sajjad,Papadias,M,6/10/1990
44158,e0003,12/27/1959,Jordanka,Serra,F,3/3/1990
406542,s0002,11/29/1963,Alejandro,Lowrie,M,7/24/1987
230595,e0003,4/21/1963,Mansur,Riesenhuber,M,9/15/1986
29184,e0003,12/18/1960,Atilio,Merle,F,7/4/1991
210372,s0001,2/26/1964,Hitomi,Wolniewicz,M,8/16/1985
446592,e0002,10/10/1954,Gita,Ramamoorthy,F,2/19/1998
437654,e0003,12/22/1957,Arunas,Bazelow,M,11/10/1988
298340,e0002,9/13/1959,Hideyuki,Sidou,M,6/12/1993
286694,s0001,3/12/1961,Jacopo,Hockney,M,2/16/1987
77257,s0001,1/18/1959,Tse,Hopewell,F,8/26/1989
58383,e0003,10/22/1955,Somnath,Tomescu,F,11/18/1987
490184,e0002,5/2/1961,Reinhold,Perz,M,5/15/1986
229667,e0004,1/8/1962,Fusako,Angelopoulos,M,5/6/1988
470269,s0001,11/1/1958,Kamakshi,Zaiane,F,9/1/1991
485399,s0002,4/23/1959,Shaw,Thibadeau,F,12/30/1990
29572,s0002,12/29/1963,Yoshinari,Zielinski,M,3/21/1985
422661,s0001,6/19/1955,Georgi,Raney,M,6/14/1993
255648,s0001,2/24/1955,Angel,Furudate,F,9/28/1997
208299,s0001,10/5/1959,Patricio,Figueira,M,3/4/1990
483938,s0002,12/13/1957,Danco,Poupard,F,6/29/1993
484012,e0003,12/3/1957,Lobel,Hardjono,F,6/27/1992
494605,s0001,1/28/1964,Basim,Kohling,M,5/4/1996
232965,s0001,8/19/1960,Elvis,Lindqvist,M,7/11/1992
208938,e0002,3/19/1958,Renee,Delgrande,F,8/7/1990
30382,e0003,10/29/1962,Jamaludin,Krider,F,6/27/1985
19937,s0002,1/15/1956,Flemming,Kavanagh,F,11/3/1986
276873,e0002,2/24/1953,Yurij,Haldar,F,4/9/1992
26904,e0003,4/25/1960,Yechezkel,Peres,F,3/22/1991
43531,s0002,3/11/1959,Adas,Chinin,F,12/12/1988
99558,s0002,1/16/1956,Volkmar,Roccetti,M,11/24/1985
484507,e0003,12/19/1964,Golgen,Siegrist,F,6/26/1985
436846,e0003,12/17/1960,Uriel,Schicker,M,11/11/1994
450870,e0002,11/2/1956,Demos,Feldhoffer,M,6/11/1997
214370,e0003,2/4/1953,Przemyslawa,Polupanov,M,2/3/1996
489552,s0001,5/23/1956,Kousuke,Hartvigsen,F,3/12/1990
109188,e0003,2/26/1964,Insup,Deverell,F,9/29/1987
94670,e0003,9/13/1952,Noritoshi,Hofstetter,M,12/2/1987
498600,s0001,11/8/1961,Takahiro,Mayerwieser,M,8/5/1995
95661,s0001,10/16/1960,Tokuyasu,Badache,M,11/27/1987
449325,e0003,3/17/1954,Xinan,Hebert,M,3/18/1987
46806,s0001,2/17/1961,Munenori,Heuter,F,6/12/1987
467530,e0002,2/11/1958,Nahum,Armand,F,9/7/1993
251197,e0002,12/7/1958,Marc,Hennings,M,9/24/1994
98138,e0002,1/19/1963,Wayne,Schueller,F,5/23/1987
278661,s0001,8/4/1964,Jiong,Butterworth,F,5/15/1993
444058,s0001,8/31/1963,Xudong,Stemann,M,9/20/1993
88105,e0003,7/10/1957,Idoia,Malabarba,M,8/10/1987
95072,e0003,10/17/1964,Jianhui,Broder,F,2/20/1988
457769,e0002,5/17/1963,Serge,Chaudhury,F,1/4/1986
91498,e0003,7/9/1955,Mingsen,Borovoy,M,1/5/1989
73119,e0003,10/18/1954,Miyeon,Kavraki,M,5/18/1988
40252,s0001,9/3/1960,Hauke,Gurbaxani,F,3/20/1994
40050,e0003,5/18/1959,Sivanarayana,Dulay,M,1/26/1989
289244,e0003,7/16/1962,Arie,Welham,F,10/8/1989
17620,e0002,10/14/1964,Heather,Simkin,M,2/24/1996
448981,s0001,3/13/1954,Ulf,Michaels,F,10/18/1996
85378,e0003,4/27/1963,Toshimori,Ranka,M,4/26/1987
13019,e0003,2/4/1956,Radhia,Mersereau,M,4/30/1987
402413,e0002,2/13/1957,Mabhin,Kohling,M,3/5/1988
467598,e0003,11/23/1954,Demin,Silva,F,4/27/1986
26139,e0003,12/9/1956,Ashish,Copas,M,10/6/1987
103472,s0001,5/19/1956,Jaroslava,Murrill,M,2/13/1989
282260,e0002,3/22/1953,Angus,Papastamatiou,F,9/16/1995
457003,s0001,8/6/1960,Fumino,Peltason,F,6/5/1995
205252,e0003,11/30/1954,Djenana,Parveen,M,7/29/1992
220070,e0002,4/6/1953,Reinhold,Theuretzbacher,M,4/5/1989
218206,s0002,8/11/1959,Ramalingam,Bain,F,3/31/1997
270236,s0002,12/5/1956,Richard,Sidou,F,9/17/1992
14923,e0004,10/8/1953,Shuzo,Gyorkos,M,5/15/1985
291114,s0001,12/31/1952,Zeydy,Munawer,M,8/1/1996
90584,e0002,6/11/1954,Willard,Luft,M,8/7/1989
403281,s0001,3/4/1954,Houman,Cairo,F,9/18/1997
20902,e0003,12/16/1959,Rasikan,Beetstra,M,3/5/1986
276446,e0003,7/13/1959,Berni,Buchter,M,4/8/1987
99326,s0001,2/28/1959,Moriyoshi,Klerer,F,3/18/1988
215258,s0001,3/12/1964,Fumino,Bail,M,4/18/1988
218903,s0002,5/4/1958,Laurentiu,Demke,M,11/13/1985
442618,e0003,3/26/1955,Jaewon,Piancastelli,M,12/29/1987
200122,s0001,12/9/1961,Jayesh,Basart,F,8/4/1988
407833,e0002,7/12/1955,Pranav,Kavanagh,F,3/31/1992
108566,e0004,4/2/1958,Dante,Crooks,F,2/27/1989
454106,e0003,8/15/1963,Oldrich,Garnick,M,11/29/1987
13067,e0003,8/1/1955,Wayne,Kornyak,F,4/8/1993
64945,e0002,3/1/1953,Arch,Cairo,M,6/22/1990
444408,e0001,5/8/1954,Oscal,Conde,F,10/1/1993
408365,e0001,6/24/1962,Kamakshi,Chachaty,M,8/27/1986
258275,s0001,10/8/1960,Fun,Fiebach,M,8/4/1991
492566,e0003,9/11/1954,Susuma,DasSarma,F,4/24/1987
83124,e0003,7/30/1960,Isaac,Zedlitz,M,8/8/1988
228742,s0001,10/2/1960,Aemilian,Piancastelli,M,7/26/1994
495948,e0003,1/10/1964,Shin,Vesel,F,11/6/1987
490217,e0003,7/29/1963,Sukumar,Kalorkoti,F,6/26/1989
209139,s0001,4/21/1956,Chenyi,Demos,M,7/26/1992
65337,s0001,6/10/1955,Youngkon,Munck,M,8/1/1992
456743,s0001,11/17/1957,Mohammed,Pietrzykowski,M,10/2/1987
266587,s0001,7/1/1958,Basim,Shiratori,M,1/11/1992
422950,s0002,5/17/1953,Sampalli,Uhrik,F,10/15/1988
433627,s0002,9/20/1954,JoAnna,Katiyar,M,5/21/1993
71775,e0003,7/22/1959,Tooru,Zweizig,M,1/1/1989
461155,e0002,7/24/1964,Sibyl,Gide,M,1/29/1987
281048,s0001,9/29/1960,Aria,Kalorkoti,F,2/9/1992
73754,e0001,10/30/1958,Satyanarayana,Brendel,F,9/3/1997
446315,e0002,10/25/1964,Vishv,Mondadori,F,8/20/1988
98972,s0001,1/16/1958,Yuguang,Marquardt,M,12/27/1986
257087,e0004,6/14/1964,Odysseas,Waeselynck,F,7/25/1993
400866,s0001,5/29/1963,Heather,Ratzlaff,M,2/8/1986
478295,e0002,9/11/1963,Herb,Liesche,F,11/3/1987
410170,e0003,6/16/1958,Volkmar,Montresor,M,8/4/1988
24717,e0002,2/4/1954,Cheong,Keirsey,F,10/21/1995
31678,s0001,8/25/1961,Richara,Denis,M,1/25/1988
448223,e0002,6/20/1964,Franziska,Nyrup,M,5/29/1992
54314,s0002,12/1/1959,Zeydy,Capobianchi,F,7/13/1988
450931,s0001,5/23/1955,IEEE,Stentiford,M,9/3/1985
496521,e0003,9/3/1952,Yinghua,Baca,F,3/16/1986
109390,e0003,11/3/1959,Herbert,Zizka,M,3/21/1985
277686,s0001,12/29/1956,Kazuhide,Bain,M,9/6/1985
262889,e0002,7/21/1953,Stafford,Tibblin,F,2/18/1989
69254,e0003,6/2/1955,Baruch,Felder,F,3/7/1997
296185,s0001,12/19/1957,Alassane,Demizu,M,5/10/1990
19092,e0002,12/13/1956,Pantung,Hertweck,M,10/22/1988
257213,s0001,1/21/1961,Atilio,Shrader,F,2/9/1990
288239,s0001,2/24/1962,Jasminko,Camarinopoulos,F,7/11/1989
70109,e0003,12/14/1964,Hatsukazu,Baezner,F,9/12/1992
82342,s0001,12/21/1957,Subhada,Delaune,F,1/9/1987
253508,e0003,10/14/1960,Theron,Syrotiuk,F,6/24/1994
436289,e0003,5/12/1958,Yongmin,Jervis,M,8/17/1988
409225,e0003,3/6/1964,Nimmagadda,Dechter,M,7/17/1988
458593,e0002,6/5/1954,Naftali,Katiyar,F,10/17/1993
279630,s0002,7/16/1954,Vasilis,Redmiles,M,8/12/1985
434372,s0002,7/21/1961,Jaewoo,Henseler,M,2/21/1992
216604,e0003,2/15/1960,Arvind,Lenart,M,8/2/1989
59519,e0003,4/11/1962,Slavian,Georgatos,M,12/7/1985
19326,e0003,4/15/1956,Abdelkader,Erbe,M,6/16/1985
69245,s0001,7/27/1958,Mandell,Beznosov,F,8/3/1990
91899,e0002,12/9/1962,Dannz,Pileggi,M,2/9/1993
21889,e0003,1/18/1954,Oksana,Falck,F,12/9/1991
220527,s0001,12/2/1964,Tonia,Petersohn,M,11/10/1989
215180,e0004,9/20/1960,Paloma,Haraldson,M,2/1/1987
450897,e0003,7/24/1964,Kwee,Snedden,F,6/20/1986
94406,s0001,2/4/1957,Peternela,Dulin,F,3/3/1993
58151,e0003,8/9/1953,Masanao,Smeets,M,4/6/1986
464799,e0003,6/16/1952,Dipankar,Undy,M,1/14/1987
257935,e0002,12/18/1955,Ramachenga,Ranta,M,12/18/1992
13071,e0003,1/12/1961,Vasilii,Azulay,F,8/1/1990
105458,s0001,12/15/1963,Fay,Tibblin,F,7/11/1988
486098,e0004,11/9/1956,Martina,Speer,F,4/28/1987
206962,s0001,2/12/1960,Kannan,Bellmore,M,10/15/1994
219893,e0003,7/19/1962,Kazunori,Kuzuoka,M,2/23/1993
207688,e0003,12/21/1955,Juichirou,Marshall,M,2/22/1986
278095,s0001,5/15/1953,Nagui,Merel,M,4/5/1987
234741,e0003,6/24/1958,Jaewoo,Asser,F,12/21/1990
57704,e0003,10/4/1962,Sudhanshu,Zockler,M,5/30/1991
408632,e0004,2/21/1964,Mooi,Casley,F,10/29/1986
10794,s0001,6/26/1962,Teunis,Berztiss,M,3/29/1992
53352,s0001,12/4/1958,Takushi,Klassen,F,2/18/1990
483256,e0003,12/5/1961,Gregory,Brattka,F,12/26/1994
20991,s0001,11/4/1955,Udo,Bahr,M,12/25/1991
496340,e0002,5/18/1963,Selwyn,Beznosov,F,10/11/1987
90009,e0002,7/30/1953,Denny,Ozeki,F,11/17/1986
62228,e0003,5/13/1961,JoAnna,Heuter,M,10/8/1992
17163,e0003,5/18/1955,Yurii,Papsdorf,M,3/12/1988
227215,e0003,11/22/1956,Alejandro,Barriga,M,11/20/1987
82447,s0001,9/7/1952,Dhritiman,Munck,F,2/1/1991
66916,e0003,6/4/1964,Mountaz,Birge,M,9/12/1985
415383,e0003,5/1/1962,Kazuhito,Shrader,F,12/10/1987
298613,e0003,7/27/1952,Parviz,Katzenelson,M,12/5/1994
469144,s0001,1/6/1963,Roddy,Bala,F,9/11/1985
258762,e0003,5/9/1959,Chriss,Genther,M,8/25/1986
287341,e0003,5/9/1958,Jiann,McFarlan,M,2/4/1986
37373,e0003,8/10/1954,Eben,Nicolson,F,8/25/1990
237125,e0002,4/8/1958,Guadalupe,Castellani,M,11/4/1995
255200,e0002,3/22/1964,Becky,Talmon,M,6/14/1989
484244,e0002,8/12/1957,Toshimi,Fritzsche,M,1/13/1988
51291,e0002,8/12/1962,Gila,Schreiter,M,7/6/1986
483693,s0001,9/19/1954,Rasiah,dAstous,M,12/5/1998
49905,e0003,3/16/1957,Gian,Alblas,M,9/11/1985
437470,e0001,6/13/1953,Rasiah,Bouloucos,F,2/16/1986
107758,e0003,8/22/1956,Ishfaq,Rossi,F,5/25/1993
44139,s0001,3/24/1959,Pramod,Wursthorn,M,11/16/1988
436330,s0001,5/19/1961,Chiranjit,Antonisse,M,6/18/1990
107021,e0004,4/23/1962,Dung,Zongker,M,5/29/1986
478360,e0003,8/25/1954,Sanjiv,Gilg,F,12/18/1988
454388,s0001,9/4/1960,Marin,Mitchem,M,10/30/1997
425602,e0003,1/16/1953,Shalesh,Wroclawski,F,11/16/1989
499511,s0001,7/14/1957,Gonzalo,Tokunaga,M,5/5/1997
21101,e0003,2/3/1961,Manibrata,Chimia,F,7/25/1987
236124,e0002,4/28/1964,Kish,Brizzi,M,5/17/1994
292255,s0001,8/26/1952,Parto,Herber,M,4/2/1993
70723,e0001,12/3/1954,Kristinn,Beznosov,M,5/3/1989
88376,s0001,1/9/1963,Khatoun,Prampolini,F,3/31/1995
109461,e0003,9/24/1961,Valery,Angelopoulos,M,5/26/1985
96873,s0001,4/6/1953,Jinxi,Ritcey,F,1/24/1987
57552,s0001,7/26/1961,Pranav,Gargeya,F,1/9/1990
293249,e0002,7/2/1962,Yongdong,Carrere,M,2/9/1995
89445,s0001,8/25/1960,Mokhtar,Malabarba,F,9/10/1987
60200,e0003,12/8/1960,Genevieve,Ritcey,F,8/22/1990
287787,e0002,4/3/1960,Holgard,Broder,M,5/10/1985
257244,e0003,1/8/1961,Seongbin,Ranai,M,5/26/1990
101556,e0003,2/27/1962,Yahiko,Back,F,1/6/1991
224401,e0003,4/27/1959,Godehard,Bahk,M,12/28/1987
98791,e0001,3/22/1963,Karlis,Chimia,F,12/12/1986
36551,e0004,3/10/1958,Siamak,Krybus,M,12/17/1989
210042,s0001,12/8/1952,Alejandra,Hitomi,F,10/8/1987
406661,e0002,1/20/1954,Ingemar,Solares,M,10/21/1995
73694,s0001,7/9/1952,Jaques,Ranta,M,1/31/1993
91284,s0001,6/29/1958,Quingbo,Sidje,F,4/13/1993
499674,s0001,8/18/1956,Phillip,Panienski,M,4/12/1995
206205,s0001,8/8/1954,Munir,Lagarias,F,10/6/1993
421544,s0001,6/10/1955,Adly,Encarnacion,F,6/25/1994
263909,e0002,5/14/1957,Van,Pillow,M,7/14/1997
250161,e0004,1/15/1961,Manu,Provine,M,9/8/1995
47631,s0001,1/9/1955,Piyush,Peyn,M,7/31/1995
423021,e0003,10/31/1960,Elliott,Pluym,F,4/23/1986
483173,e0001,6/23/1964,Zongyan,DeMori,M,10/11/1994
272216,e0003,8/8/1958,Aiman,Hitomi,F,8/30/1995
403355,s0002,12/13/1962,Mads,Gist,M,9/12/1985
97690,s0002,6/8/1956,Jaroslava,Esposito,F,1/29/1992
298029,e0002,8/30/1963,Boriana,Restivo,M,5/23/1991
477603,s0001,11/22/1952,Bernt,Nyrup,M,1/21/1991
18083,e0003,8/14/1962,Aimee,Tiemann,F,12/13/1987
68734,e0002,1/6/1955,Kwangsub,Pettis,F,8/19/1994
79233,s0001,3/12/1961,Prasadram,Andreotta,M,12/8/1997
81708,e0003,10/14/1954,Byong,Kakkar,F,7/18/1992
218796,e0003,7/6/1953,Elzbieta,Thiria,F,3/21/1986
215425,e0003,2/2/1960,Stevo,Przulj,M,2/21/1985
97453,e0003,12/13/1962,Jiang,Baaz,M,7/1/1985
76690,e0003,11/16/1953,Shaowen,Danley,F,1/12/1987
434334,s0001,7/14/1961,Reuven,Malinowski,M,9/24/1994
237043,s0002,10/9/1956,Zhanqiu,Kilgour,M,7/3/1989
201334,s0001,1/25/1964,Lene,Acton,F,10/6/1997
477315,s0002,7/10/1956,Shuzo,Randt,M,10/23/1988
484925,e0001,12/3/1964,Tetsushi,Fargier,M,4/5/1988
481370,s0002,8/16/1960,Vitali,Fabrizio,M,6/27/1991
290782,e0003,12/30/1962,Youngkon,Isard,F,1/3/1993
409502,e0002,9/11/1959,George,Orsini,M,9/8/1992
204556,s0001,4/29/1962,Munehiko,Gaughan,M,5/17/1987
67198,s0001,10/26/1953,Fuqing,Schahn,F,5/11/1988
93781,s0002,6/20/1952,Arvind,Murtafg,M,6/2/1989
109730,e0003,7/10/1952,Mats,Rubsam,M,4/2/1987
481689,s0001,5/1/1960,Changho,Siksek,M,4/9/1987
53680,e0001,6/24/1962,Pramod,Demian,M,3/4/1990
216847,s0001,4/27/1964,Lalit,Haraldson,F,2/6/1990
457048,e0003,4/13/1957,Zongyan,Linares,F,4/15/1986
287497,e0003,1/16/1957,Mats,Hettesheimer,M,11/27/1993
421286,e0003,10/31/1956,Mikhail,DuBourdieux,M,6/15/1985
232855,e0004,3/14/1953,Aamod,Wossner,M,3/12/1991
61327,s0001,2/28/1954,Nigel,McAffer,F,10/24/1990
87495,s0001,9/5/1952,Hausi,Kropatsch,M,3/29/1990
223519,e0002,6/19/1960,Krisda,Camarinopoulos,F,10/13/1997
431505,e0004,12/26/1957,Selwyn,Willoner,F,10/3/1990
278648,e0003,4/26/1963,Moto,Christianini,M,5/3/1986
56437,e0002,7/4/1953,Prodip,Feldmann,F,6/23/1996
418309,e0003,1/24/1965,Danel,Petereit,F,2/21/1985
484260,e0004,5/9/1955,Subhada,Sullins,M,4/27/1988
403901,e0002,7/31/1955,Karoline,Picci,F,8/30/1990
429137,e0003,9/15/1954,Krister,Kroft,F,5/29/1988
90043,s0001,10/5/1962,Florina,Arlazarov,F,7/26/1985
493224,s0001,1/23/1964,Jovan,Zschoche,M,8/13/1988
415903,e0003,10/6/1954,Achilleas,Eiron,F,8/29/1985
57411,s0001,5/1/1964,Pantung,Harnett,M,12/31/1987
68187,s0001,4/4/1963,Zhenhua,Skogmar,M,12/19/1991
205406,s0001,2/8/1964,Aloys,Swiler,M,9/23/1989
229630,e0003,2/25/1964,Zvonko,Dahlbom,M,10/9/1988
258864,s0001,9/22/1964,Susanta,Avouris,M,7/16/1986
478845,e0003,6/22/1960,Bojan,Brickell,M,12/11/1987
217380,s0001,5/9/1964,Nadjib,Felcyn,M,7/15/1988
53459,s0002,1/28/1954,Salvador,Berstel,F,2/5/1986
40712,s0001,2/4/1961,Rayond,Simkin,M,7/10/1989
216761,s0001,7/23/1962,Boriana,Reeker,F,8/1/1996
261158,e0001,2/25/1960,Jeong,Ramsay,F,12/27/1994
471185,e0003,11/9/1960,Ziya,Luck,F,1/7/1988
204908,e0003,7/18/1963,Quingbo,Schurmann,F,8/31/1986
291441,e0002,4/26/1954,Koldo,Murtafg,M,8/5/1998
25466,s0001,12/27/1964,Chiranjit,Herber,M,1/16/1994
36726,e0002,2/24/1954,Sampalli,Percebois,F,6/28/1991
474917,e0003,7/10/1956,Kwun,Figueira,M,5/27/1986
278609,e0003,7/10/1963,Shawna,Eiter,M,8/31/1987
251676,e0003,8/9/1954,Fumiko,Azumi,M,9/11/1993
204639,e0002,6/15/1958,Chikara,Chappelet,M,9/4/1989
442759,s0001,10/17/1964,Adin,Marrakchi,M,3/21/1990
87604,e0003,5/14/1952,Wonhee,Ravishankar,M,4/5/1990
39555,e0003,5/15/1959,Weiye,Tomescu,M,6/30/1985
90996,e0002,7/3/1960,Dannz,Kamble,F,12/18/1999
269675,e0003,9/12/1953,Padma,Cannard,M,3/9/1988
85478,s0001,9/8/1964,Ortrud,Ghandeharizadeh,F,2/3/1989
452566,e0003,9/12/1961,Pranav,Chenney,M,1/16/1986
80530,s0001,1/5/1964,Laurentiu,Shanbhogue,F,12/15/1988
216659,s0002,6/24/1954,Munehiko,Carrera,F,10/6/1987
467376,e0003,2/7/1962,Gino,Madeira,F,2/11/1985
279228,s0001,12/4/1954,Yannis,Verspoor,M,7/5/1996
430217,e0003,7/24/1960,Freyja,Oaver,M,10/21/1986
272100,e0002,8/25/1953,Berthier,Murtagh,F,7/11/1988
283371,e0003,2/18/1958,Snehasis,Leslie,M,10/21/1989
60666,e0004,10/9/1961,Christoph,Krichel,M,11/26/1991
202944,e0002,6/4/1952,Billur,Montemayor,M,5/5/1987
413142,s0001,9/24/1963,Subhash,Mattern,F,7/6/1989
68290,s0001,12/7/1959,Gonzalo,Chinal,M,5/22/1987
254695,s0001,4/29/1956,Eberhardt,Hitomi,M,10/9/1995
204618,e0003,5/2/1959,Paraskevi,Kusakari,M,12/19/1989
485211,s0001,9/30/1956,Dipankar,Deyuan,M,9/1/1993
297754,s0001,2/16/1959,Arne,Alpay,F,11/14/1991
499954,e0003,9/24/1961,Tuval,Tempesti,M,8/9/1990
239402,e0003,2/8/1959,Udi,Baaleh,F,5/8/1985
288281,s0002,8/15/1960,Cordelia,Sullins,M,2/5/1989
77721,s0001,5/14/1956,Rance,Honiden,M,8/21/1985
407076,s0001,12/6/1954,Kish,Chartres,F,7/26/1990
281983,s0001,4/2/1952,Kiyotoshi,Klyachko,M,4/13/1986
498494,e0003,2/26/1955,Mack,Orlowska,M,4/1/1985
38161,s0001,10/12/1964,Hercules,Baer,M,2/17/1988
255111,e0002,9/19/1958,Billie,Honiden,M,10/10/1996
439841,s0001,7/28/1964,Vincent,Levergood,M,6/14/1992
262322,s0001,6/21/1955,Petter,Halevi,F,10/30/1991
404590,s0001,12/3/1954,Luerbio,Trelles,M,6/12/1991
285516,s0002,4/15/1963,Weiru,Vitiello,M,12/11/1987
403383,s0001,7/16/1962,Paraskevi,Roisin,M,9/17/1991
15747,e0002,1/14/1955,Remmert,Waleschkowski,M,11/6/1990
479633,s0001,2/24/1954,Kitty,Lundstrom,M,5/21/1992
248626,e0003,11/4/1953,Yolla,Gruenwald,M,2/15/1987
29790,e0002,8/3/1958,Jouko,Millington,M,12/11/1989
50388,s0001,7/27/1958,Nahid,Gurbaxani,M,7/10/1987
475146,s0001,3/28/1962,Masasuke,Pollacia,M,4/2/1989
33438,e0002,9/23/1964,Oldrich,Narahara,F,3/13/1993
444807,e0003,4/25/1959,Geoffry,Heydon,M,7/29/1985
232630,e0003,7/23/1958,Fumiko,Worfolk,F,4/9/1990
70047,e0003,8/21/1959,Bernardo,Petereit,F,4/24/1988
20368,s0002,7/10/1952,Denis,Samarati,F,3/11/1985
416923,s0001,10/25/1960,Unal,Cappello,M,7/19/1988
223707,s0002,3/20/1959,Ung,Szilard,F,12/6/1989
247376,s0001,4/1/1961,Selwyn,Simmel,M,10/20/1991
253762,e0003,10/27/1956,Janalee,Dayana,M,5/27/1988
461296,s0001,10/14/1953,Phillip,Morton,F,6/2/1988
276059,s0002,9/20/1964,Marlo,Furudate,M,6/18/1985
480157,e0004,10/26/1961,Elzbieta,Perna,M,12/4/1985
91575,e0003,11/9/1956,Genki,Shimshoni,M,9/28/1987
275990,e0003,10/28/1952,Yakichi,Facello,M,6/24/1989
296895,s0001,8/12/1959,Kankanahalli,Vingron,M,9/14/1997
472501,e0002,5/28/1960,Patricia,Lampe,M,12/5/1987
